poid,milestone,invoice_no,po_type
1011HG3068809-810-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-132-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-1152-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-1164-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-134-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-133-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-210-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-62-1-1,MS1,INV-000201,SERVICE_PROCUREMENT
1011HG3068809-1175-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3167912-27-3-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3167912-27-5-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3167912-27-4-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-809-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-969-4-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-302-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-460-3-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-468-4-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-503-3-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-208-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-28-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-28-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-553-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-525-4-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-310-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1154-3-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-704-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3167912-33-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3167912-27-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-375-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-470-4-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1026-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1176-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-486-3-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG2894717-119-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-15-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1114-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-281-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1180-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1184-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1154-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1196-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3167912-27-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-917-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-461-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-472-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-280-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-434-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-208-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-505-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-28-6-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-67-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-67-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-15-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG2894717-119-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-490-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-493-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-704-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-280-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1144-3-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-1172-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-309-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-462-2-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-469-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-486-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-525-5-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG2894717-116-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-16-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-973-3-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-968-4-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068810-372-1-1,MS1,INV-000202,SERVICE_PROCUREMENT
1011HG3068809-991-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1136-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068810-476-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068810-294-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-989-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-989-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-602-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068810-317-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1219-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-791-5-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-1-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-889-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1198-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-970-4-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1198-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-15-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-11-4-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1091-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-740-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1140-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-740-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-1-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-471-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1198-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-966-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-32-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-69-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-990-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-599-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-853-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1197-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1112-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-10-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1092-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1250-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-124-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-471-6-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-889-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1198-4-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-19-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1220-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-25-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1170-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-17-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-984-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-985-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG2894715-394-4-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1234-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1112-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1154-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-11-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-11-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1140-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1090-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-431-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-4-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-19-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-852-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG2894715-377-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1197-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1168-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1197-4-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1197-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068810-303-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-25-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG2894715-394-5-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-602-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068810-293-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1235-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1113-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-11-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-11-5-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-14-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1091-3-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1092-2-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1091-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1141-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1250-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3068809-1114-1-1,MS1,INV-000204,SERVICE_PROCUREMENT
1011HG3167912-70-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-40-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-542-2-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-540-2-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-130-2-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG2894715-361-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG2894715-357-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068810-73-4-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-1235-3-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068810-471-2-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-680-3-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-681-3-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-1287-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3167912-13-4-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3167912-13-3-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3167912-46-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3167912-42-4-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3167912-55-2-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-1211-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-1204-2-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-1199-4-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-1199-3-1,MS1,INV-000205,SERVICE_PROCUREMENT
1011HG3068809-1205-1-1,MS1,INV-000205,SERVICE_PROCUREMENT
